degree,probability,scale
78,0.00018613404163236156,linear
79,0.00019070174817548702,linear
80,0.0001610116556451715,linear
81,0.0001244700033001678,linear
82,0.000143882756108451,linear
83,0.00011305073694235424,linear
84,0.00012903770984329325,linear
85,0.00014616660938001374,linear
86,0.00016557936218829697,linear
87,0.00013360541638641872,linear
88,0.00011990229675704235,linear
89,9.47799107698526e-05,linear
90,0.00011761844348547965,linear
91,0.00014845046265157648,linear
92,0.00011761844348547965,linear
93,0.00013132156311485599,linear
94,0.00012561192993594916,linear
95,0.00012561192993594916,linear
96,0.00010848303039922883,linear
97,0.00010734110376344747,linear
98,7.993486450469501e-05,linear
99,8.792835095516448e-05,linear
100,0.00012903770984329325,linear
101,9.249605749828989e-05,linear
102,7.879293786891366e-05,linear
103,8.450257104782042e-05,linear
104,7.422523132578825e-05,linear
105,7.194137805422555e-05,linear
106,0.00010048954394875936,linear
107,6.851559814688149e-05,linear
108,9.249605749828989e-05,linear
109,7.07994514184442e-05,linear
110,6.394789160375608e-05,linear
111,6.394789160375608e-05,linear
112,7.53671579615696e-05,linear
113,7.07994514184442e-05,linear
114,7.650908459735096e-05,linear
115,4.910284533859842e-05,linear
116,6.737367151110014e-05,linear
117,6.280596496797473e-05,linear
118,4.110935888812891e-05,linear
119,4.910284533859842e-05,linear
120,3.882550561656619e-05,linear
121,4.910284533859842e-05,linear
122,4.4535138795472985e-05,linear
123,5.9380185060630656e-05,linear
124,4.5677065431254344e-05,linear
125,4.3393212159691626e-05,linear
126,5.138669861016114e-05,linear
127,5.595440515328658e-05,linear
128,6.166403833219337e-05,linear
129,3.654165234500347e-05,linear
130,3.0832019166096674e-05,linear
131,5.481247851750522e-05,linear
132,3.197394580187803e-05,linear
133,2.16966060798458e-05,linear
134,4.110935888812891e-05,linear
135,4.2251285523910266e-05,linear
136,3.197394580187803e-05,linear
137,3.425779907344075e-05,linear
138,3.654165234500347e-05,linear
139,4.2251285523910266e-05,linear
140,3.311587243765939e-05,linear
141,2.8548165894533955e-05,linear
142,4.6818992067035704e-05,linear
143,3.768357898078483e-05,linear
144,4.110935888812891e-05,linear
145,3.996743225234755e-05,linear
146,2.6264312622971236e-05,linear
147,2.055467944406444e-05,linear
148,3.425779907344075e-05,linear
149,2.055467944406444e-05,linear
150,3.882550561656619e-05,linear
151,2.8548165894533955e-05,linear
152,2.3980459351408518e-05,linear
153,3.197394580187803e-05,linear
154,1.4845046265157649e-05,linear
155,1.5986972900939006e-05,linear
156,2.3980459351408518e-05,linear
157,2.7406239258752596e-05,linear
158,2.055467944406444e-05,linear
159,1.5986972900939006e-05,linear
160,2.5122385987189877e-05,linear
161,1.941275280828308e-05,linear
162,2.055467944406444e-05,linear
163,2.055467944406444e-05,linear
164,2.16966060798458e-05,linear
165,1.3703119629376291e-05,linear
166,1.3703119629376291e-05,linear
167,1.5986972900939006e-05,linear
168,1.3703119629376291e-05,linear
169,1.4845046265157649e-05,linear
170,1.0277339722032218e-05,linear
171,1.1419266357813576e-05,linear
172,1.827082617250172e-05,linear
173,1.3703119629376291e-05,linear
174,1.827082617250172e-05,linear
175,1.1419266357813576e-05,linear
176,1.1419266357813576e-05,linear
177,1.3703119629376291e-05,linear
178,1.4845046265157649e-05,linear
179,9.13541308625086e-06,linear
180,1.4845046265157649e-05,linear
181,1.3703119629376291e-05,linear
182,1.3703119629376291e-05,linear
183,2.6264312622971236e-05,linear
184,2.6264312622971236e-05,linear
185,1.2561192993594933e-05,linear
186,1.4845046265157649e-05,linear
187,1.1419266357813576e-05,linear
188,1.0277339722032218e-05,linear
189,1.3703119629376291e-05,linear
190,1.1419266357813576e-05,linear
191,1.4845046265157649e-05,linear
192,1.1419266357813576e-05,linear
193,1.7128899536720362e-05,linear
194,1.5986972900939006e-05,linear
195,1.2561192993594933e-05,linear
196,1.7128899536720362e-05,linear
197,1.4845046265157649e-05,linear
198,7.993486450469503e-06,linear
199,1.2561192993594933e-05,linear
200,1.3703119629376291e-05,linear
201,9.13541308625086e-06,linear
202,1.4845046265157649e-05,linear
203,1.4845046265157649e-05,linear
204,1.4845046265157649e-05,linear
205,1.2561192993594933e-05,linear
206,2.283853271562716e-05,linear
207,1.1419266357813576e-05,linear
208,1.4845046265157649e-05,linear
209,1.4845046265157649e-05,linear
210,1.1419266357813576e-05,linear
211,2.055467944406444e-05,linear
212,1.0277339722032218e-05,linear
213,9.13541308625086e-06,linear
214,1.2561192993594933e-05,linear
215,1.5986972900939006e-05,linear
216,7.993486450469503e-06,linear
217,3.4257799073440728e-06,linear
218,1.2561192993594933e-05,linear
219,1.2561192993594933e-05,linear
220,9.13541308625086e-06,linear
221,9.13541308625086e-06,linear
222,1.1419266357813576e-05,linear
223,6.8515598146881455e-06,linear
224,9.13541308625086e-06,linear
225,1.0277339722032218e-05,linear
226,3.4257799073440728e-06,linear
227,1.0277339722032218e-05,linear
228,1.1419266357813576e-05,linear
229,1.0277339722032218e-05,linear
230,3.4257799073440728e-06,linear
231,6.8515598146881455e-06,linear
232,4.56770654312543e-06,linear
233,9.13541308625086e-06,linear
234,2.283853271562715e-06,linear
235,4.56770654312543e-06,linear
236,1.0277339722032218e-05,linear
237,3.4257799073440728e-06,linear
238,1.1419266357813576e-06,linear
239,5.709633178906788e-06,linear
240,4.56770654312543e-06,linear
241,1.0277339722032218e-05,linear
242,4.56770654312543e-06,linear
243,6.8515598146881455e-06,linear
244,4.56770654312543e-06,linear
245,9.13541308625086e-06,linear
246,4.56770654312543e-06,linear
247,6.8515598146881455e-06,linear
248,4.56770654312543e-06,linear
249,1.0277339722032218e-05,linear
250,4.56770654312543e-06,linear
251,6.8515598146881455e-06,linear
252,7.993486450469503e-06,linear
253,3.4257799073440728e-06,linear
254,5.709633178906788e-06,linear
255,7.993486450469503e-06,linear
256,1.1419266357813576e-06,linear
257,4.56770654312543e-06,linear
258,3.4257799073440728e-06,linear
259,5.709633178906788e-06,linear
260,5.709633178906788e-06,linear
261,9.13541308625086e-06,linear
262,7.993486450469503e-06,linear
263,2.283853271562715e-06,linear
264,7.993486450469503e-06,linear
265,4.56770654312543e-06,linear
266,7.993486450469503e-06,linear
267,1.2561192993594933e-05,linear
268,3.4257799073440728e-06,linear
269,2.283853271562715e-06,linear
270,4.56770654312543e-06,linear
271,1.0277339722032218e-05,linear
272,5.709633178906788e-06,linear
273,9.13541308625086e-06,linear
274,5.709633178906788e-06,linear
275,1.1419266357813576e-05,linear
276,4.56770654312543e-06,linear
277,4.56770654312543e-06,linear
278,6.8515598146881455e-06,linear
279,9.13541308625086e-06,linear
280,1.0277339722032218e-05,linear
281,4.56770654312543e-06,linear
282,2.283853271562715e-06,linear
283,3.4257799073440728e-06,linear
284,4.56770654312543e-06,linear
285,3.4257799073440728e-06,linear
286,1.1419266357813576e-06,linear
287,1.1419266357813576e-06,linear
288,5.709633178906788e-06,linear
289,4.56770654312543e-06,linear
290,2.283853271562715e-06,linear
291,6.8515598146881455e-06,linear
292,1.0277339722032218e-05,linear
293,5.709633178906788e-06,linear
294,5.709633178906788e-06,linear
295,3.4257799073440728e-06,linear
296,3.4257799073440728e-06,linear
297,3.4257799073440728e-06,linear
298,5.709633178906788e-06,linear
299,4.56770654312543e-06,linear
300,5.709633178906788e-06,linear
301,7.993486450469503e-06,linear
302,3.4257799073440728e-06,linear
303,1.1419266357813576e-06,linear
304,4.56770654312543e-06,linear
305,4.56770654312543e-06,linear
306,1.0277339722032218e-05,linear
307,2.283853271562715e-06,linear
308,5.709633178906788e-06,linear
309,4.56770654312543e-06,linear
310,3.4257799073440728e-06,linear
311,1.1419266357813576e-06,linear
312,3.4257799073440728e-06,linear
313,1.1419266357813576e-06,linear
314,1.1419266357813576e-06,linear
315,3.4257799073440728e-06,linear
316,3.4257799073440728e-06,linear
317,3.4257799073440728e-06,linear
318,3.4257799073440728e-06,linear
321,2.283853271562715e-06,linear
322,2.283853271562715e-06,linear
324,6.8515598146881455e-06,linear
325,6.8515598146881455e-06,linear
326,4.56770654312543e-06,linear
327,4.56770654312543e-06,linear
328,2.283853271562715e-06,linear
329,1.1419266357813576e-06,linear
330,3.4257799073440728e-06,linear
331,1.1419266357813576e-06,linear
332,5.709633178906788e-06,linear
333,2.283853271562715e-06,linear
334,1.1419266357813576e-06,linear
335,2.283853271562715e-06,linear
336,4.56770654312543e-06,linear
337,1.1419266357813576e-06,linear
338,1.1419266357813576e-06,linear
339,1.1419266357813576e-06,linear
341,4.56770654312543e-06,linear
342,3.4257799073440728e-06,linear
343,4.56770654312543e-06,linear
344,1.1419266357813576e-06,linear
345,1.1419266357813576e-06,linear
346,2.283853271562715e-06,linear
347,1.1419266357813576e-06,linear
348,1.1419266357813576e-06,linear
349,1.1419266357813576e-06,linear
350,2.283853271562715e-06,linear
352,3.4257799073440728e-06,linear
353,1.1419266357813576e-06,linear
354,2.283853271562715e-06,linear
355,1.1419266357813576e-06,linear
356,2.283853271562715e-06,linear
358,1.1419266357813576e-06,linear
359,1.1419266357813576e-06,linear
361,3.4257799073440728e-06,linear
362,1.1419266357813576e-06,linear
363,9.13541308625086e-06,linear
364,4.56770654312543e-06,linear
365,1.1419266357813576e-06,linear
367,3.4257799073440728e-06,linear
368,4.56770654312543e-06,linear
369,1.1419266357813576e-06,linear
370,2.283853271562715e-06,linear
371,5.709633178906788e-06,linear
372,1.1419266357813576e-06,linear
373,3.4257799073440728e-06,linear
374,3.4257799073440728e-06,linear
375,1.1419266357813576e-06,linear
377,7.993486450469503e-06,linear
378,2.283853271562715e-06,linear
379,3.4257799073440728e-06,linear
380,2.283853271562715e-06,linear
381,1.1419266357813576e-06,linear
383,2.283853271562715e-06,linear
384,1.1419266357813576e-06,linear
385,2.283853271562715e-06,linear
386,1.1419266357813576e-06,linear
387,2.283853271562715e-06,linear
388,1.1419266357813576e-06,linear
390,3.4257799073440728e-06,linear
391,4.56770654312543e-06,linear
392,1.1419266357813576e-06,linear
393,2.283853271562715e-06,linear
394,2.283853271562715e-06,linear
395,2.283853271562715e-06,linear
396,1.1419266357813576e-06,linear
397,1.1419266357813576e-06,linear
398,1.1419266357813576e-06,linear
399,2.283853271562715e-06,linear
400,1.1419266357813576e-06,linear
401,2.283853271562715e-06,linear
403,1.1419266357813576e-06,linear
404,2.283853271562715e-06,linear
405,1.1419266357813576e-06,linear
406,3.4257799073440728e-06,linear
407,1.1419266357813576e-06,linear
408,1.1419266357813576e-06,linear
409,3.4257799073440728e-06,linear
410,3.4257799073440728e-06,linear
411,5.709633178906788e-06,linear
412,2.283853271562715e-06,linear
413,2.283853271562715e-06,linear
415,4.56770654312543e-06,linear
416,2.283853271562715e-06,linear
417,4.56770654312543e-06,linear
418,1.1419266357813576e-06,linear
419,1.1419266357813576e-06,linear
420,3.4257799073440728e-06,linear
421,2.283853271562715e-06,linear
422,2.283853271562715e-06,linear
423,1.1419266357813576e-06,linear
424,2.283853271562715e-06,linear
425,5.709633178906788e-06,linear
426,2.283853271562715e-06,linear
428,1.1419266357813576e-06,linear
430,2.283853271562715e-06,linear
431,1.1419266357813576e-06,linear
432,2.283853271562715e-06,linear
434,1.1419266357813576e-06,linear
435,1.1419266357813576e-06,linear
437,1.1419266357813576e-06,linear
438,2.283853271562715e-06,linear
439,1.1419266357813576e-06,linear
441,1.1419266357813576e-06,linear
444,1.1419266357813576e-06,linear
445,1.1419266357813576e-06,linear
446,1.1419266357813576e-06,linear
453,1.1419266357813576e-06,linear
454,1.1419266357813576e-06,linear
455,1.1419266357813576e-06,linear
456,2.283853271562715e-06,linear
457,1.1419266357813576e-06,linear
458,3.4257799073440728e-06,linear
459,3.4257799073440728e-06,linear
460,1.1419266357813576e-06,linear
462,2.283853271562715e-06,linear
463,1.1419266357813576e-06,linear
464,2.283853271562715e-06,linear
465,2.283853271562715e-06,linear
466,5.709633178906788e-06,linear
467,3.4257799073440728e-06,linear
468,5.709633178906788e-06,linear
469,3.4257799073440728e-06,linear
470,2.283853271562715e-06,linear
476,4.56770654312543e-06,linear
478,1.1419266357813576e-06,linear
479,3.4257799073440728e-06,linear
480,5.709633178906788e-06,linear
481,2.283853271562715e-06,linear
486,1.1419266357813576e-06,linear
489,1.1419266357813576e-06,linear
490,1.1419266357813576e-06,linear
492,1.1419266357813576e-06,linear
495,1.1419266357813576e-06,linear
496,1.1419266357813576e-06,linear
497,1.1419266357813576e-06,linear
499,2.283853271562715e-06,linear
503,1.1419266357813576e-06,linear
504,3.4257799073440728e-06,linear
505,3.4257799073440728e-06,linear
506,2.283853271562715e-06,linear
508,1.1419266357813576e-06,linear
510,1.1419266357813576e-06,linear
514,1.1419266357813576e-06,linear
516,1.1419266357813576e-06,linear
517,1.1419266357813576e-06,linear
518,2.283853271562715e-06,linear
519,2.283853271562715e-06,linear
520,1.1419266357813576e-06,linear
525,1.1419266357813576e-06,linear
526,2.283853271562715e-06,linear
529,1.1419266357813576e-06,linear
532,1.1419266357813576e-06,linear
533,1.1419266357813576e-06,linear
534,1.1419266357813576e-06,linear
535,1.1419266357813576e-06,linear
537,2.283853271562715e-06,linear
538,1.1419266357813576e-06,linear
540,1.1419266357813576e-06,linear
543,1.1419266357813576e-06,linear
546,1.1419266357813576e-06,linear
547,1.1419266357813576e-06,linear
551,1.1419266357813576e-06,linear
552,1.1419266357813576e-06,linear
553,1.1419266357813576e-06,linear
554,1.1419266357813576e-06,linear
555,1.1419266357813576e-06,linear
557,1.1419266357813576e-06,linear
558,1.1419266357813576e-06,linear
560,1.1419266357813576e-06,linear
564,1.1419266357813576e-06,linear
565,1.1419266357813576e-06,linear
567,1.1419266357813576e-06,linear
573,1.1419266357813576e-06,linear
574,1.1419266357813576e-06,linear
575,1.1419266357813576e-06,linear
576,1.1419266357813576e-06,linear
577,3.4257799073440728e-06,linear
580,1.1419266357813576e-06,linear
581,1.1419266357813576e-06,linear
583,2.283853271562715e-06,linear
585,4.56770654312543e-06,linear
586,1.1419266357813576e-06,linear
588,1.1419266357813576e-06,linear
591,1.1419266357813576e-06,linear
594,1.1419266357813576e-06,linear
595,1.1419266357813576e-06,linear
596,1.1419266357813576e-06,linear
597,1.1419266357813576e-06,linear
598,1.1419266357813576e-06,linear
600,2.283853271562715e-06,linear
601,3.4257799073440728e-06,linear
602,3.4257799073440728e-06,linear
603,1.1419266357813576e-06,linear
605,1.1419266357813576e-06,linear
606,1.1419266357813576e-06,linear
608,1.1419266357813576e-06,linear
609,2.283853271562715e-06,linear
610,1.1419266357813576e-06,linear
614,2.283853271562715e-06,linear
615,1.1419266357813576e-06,linear
616,1.1419266357813576e-06,linear
618,5.709633178906788e-06,linear
623,1.1419266357813576e-06,linear
627,1.1419266357813576e-06,linear
628,1.1419266357813576e-06,linear
633,2.283853271562715e-06,linear
635,1.1419266357813576e-06,linear
639,1.1419266357813576e-06,linear
641,1.1419266357813576e-06,linear
642,1.1419266357813576e-06,linear
645,2.283853271562715e-06,linear
653,1.1419266357813576e-06,linear
658,1.1419266357813576e-06,linear
660,1.1419266357813576e-06,linear
662,2.283853271562715e-06,linear
664,1.1419266357813576e-06,linear
667,1.1419266357813576e-06,linear
671,1.1419266357813576e-06,linear
675,1.1419266357813576e-06,linear
677,1.1419266357813576e-06,linear
679,1.1419266357813576e-06,linear
688,1.1419266357813576e-06,linear
690,1.1419266357813576e-06,linear
692,1.1419266357813576e-06,linear
696,1.1419266357813576e-06,linear
699,1.1419266357813576e-06,linear
701,1.1419266357813576e-06,linear
702,1.1419266357813576e-06,linear
703,2.283853271562715e-06,linear
704,2.283853271562715e-06,linear
705,1.1419266357813576e-06,linear
706,1.1419266357813576e-06,linear
707,1.1419266357813576e-06,linear
712,1.1419266357813576e-06,linear
719,1.1419266357813576e-06,linear
726,1.1419266357813576e-06,linear
728,1.1419266357813576e-06,linear
731,2.283853271562715e-06,linear
733,1.1419266357813576e-06,linear
736,1.1419266357813576e-06,linear
746,1.1419266357813576e-06,linear
752,1.1419266357813576e-06,linear
753,1.1419266357813576e-06,linear
762,1.1419266357813576e-06,linear
766,2.283853271562715e-06,linear
770,1.1419266357813576e-06,linear
771,2.283853271562715e-06,linear
772,2.283853271562715e-06,linear
773,4.56770654312543e-06,linear
774,2.283853271562715e-06,linear
775,1.1419266357813576e-06,linear
777,1.1419266357813576e-06,linear
779,1.1419266357813576e-06,linear
785,1.1419266357813576e-06,linear
796,1.1419266357813576e-06,linear
799,1.1419266357813576e-06,linear
804,2.283853271562715e-06,linear
817,1.1419266357813576e-06,linear
819,1.1419266357813576e-06,linear
822,1.1419266357813576e-06,linear
829,1.1419266357813576e-06,linear
855,1.1419266357813576e-06,linear
856,1.1419266357813576e-06,linear
857,1.1419266357813576e-06,linear
866,1.1419266357813576e-06,linear
869,1.1419266357813576e-06,linear
872,1.1419266357813576e-06,linear
882,1.1419266357813576e-06,linear
892,1.1419266357813576e-06,linear
910,1.1419266357813576e-06,linear
914,1.1419266357813576e-06,linear
916,1.1419266357813576e-06,linear
924,1.1419266357813576e-06,linear
940,2.283853271562715e-06,linear
941,1.1419266357813576e-06,linear
945,1.1419266357813576e-06,linear
950,1.1419266357813576e-06,linear
952,1.1419266357813576e-06,linear
959,1.1419266357813576e-06,linear
976,1.1419266357813576e-06,linear
988,1.1419266357813576e-06,linear
999,1.1419266357813576e-06,linear
1000,1.1419266357813576e-06,linear
1005,1.1419266357813576e-06,linear
1059,1.1419266357813576e-06,linear
1073,1.1419266357813576e-06,linear
1084,1.1419266357813576e-06,linear
1087,1.1419266357813576e-06,linear
1089,1.1419266357813576e-06,linear
1093,1.1419266357813576e-06,linear
1116,1.1419266357813576e-06,linear
1117,1.1419266357813576e-06,linear
1123,1.1419266357813576e-06,linear
1125,1.1419266357813576e-06,linear
1127,1.1419266357813576e-06,linear
1136,1.1419266357813576e-06,linear
1147,1.1419266357813576e-06,linear
1158,1.1419266357813576e-06,linear
1159,1.1419266357813576e-06,linear
1168,1.1419266357813576e-06,linear
1172,1.1419266357813576e-06,linear
1177,1.1419266357813576e-06,linear
1197,1.1419266357813576e-06,linear
1232,1.1419266357813576e-06,linear
1262,1.1419266357813576e-06,linear
1275,1.1419266357813576e-06,linear
1289,1.1419266357813576e-06,linear
1291,1.1419266357813576e-06,linear
1318,1.1419266357813576e-06,linear
1327,2.283853271562715e-06,linear
1348,1.1419266357813576e-06,linear
1350,1.1419266357813576e-06,linear
1369,1.1419266357813576e-06,linear
1393,1.1419266357813576e-06,linear
1438,1.1419266357813576e-06,linear
1539,1.1419266357813576e-06,linear
1568,1.1419266357813576e-06,linear
1578,1.1419266357813576e-06,linear
1583,1.1419266357813576e-06,linear
1589,1.1419266357813576e-06,linear
1668,1.1419266357813576e-06,linear
1700,1.1419266357813576e-06,linear
1748,1.1419266357813576e-06,linear
1771,1.1419266357813576e-06,linear
1778,1.1419266357813576e-06,linear
1793,1.1419266357813576e-06,linear
1855,1.1419266357813576e-06,linear
1856,1.1419266357813576e-06,linear
1857,1.1419266357813576e-06,linear
1858,1.1419266357813576e-06,linear
1889,1.1419266357813576e-06,linear
1956,1.1419266357813576e-06,linear
1980,1.1419266357813576e-06,linear
1986,1.1419266357813576e-06,linear
1989,1.1419266357813576e-06,linear
2028,1.1419266357813576e-06,linear
2057,1.1419266357813576e-06,linear
2097,1.1419266357813576e-06,linear
2122,1.1419266357813576e-06,linear
2129,1.1419266357813576e-06,linear
2154,1.1419266357813576e-06,linear
2155,1.1419266357813576e-06,linear
2179,1.1419266357813576e-06,linear
2236,1.1419266357813576e-06,linear
2262,1.1419266357813576e-06,linear
2337,1.1419266357813576e-06,linear
2340,1.1419266357813576e-06,linear
2411,1.1419266357813576e-06,linear
2423,1.1419266357813576e-06,linear
2440,1.1419266357813576e-06,linear
2500,1.1419266357813576e-06,linear
2567,1.1419266357813576e-06,linear
2584,1.1419266357813576e-06,linear
2589,1.1419266357813576e-06,linear
2647,1.1419266357813576e-06,linear
2655,1.1419266357813576e-06,linear
2662,1.1419266357813576e-06,linear
2690,1.1419266357813576e-06,linear
2712,1.1419266357813576e-06,linear
2731,1.1419266357813576e-06,linear
2740,1.1419266357813576e-06,linear
2747,2.283853271562715e-06,linear
2768,1.1419266357813576e-06,linear
2771,1.1419266357813576e-06,linear
2811,1.1419266357813576e-06,linear
2860,1.1419266357813576e-06,linear
2869,1.1419266357813576e-06,linear
2879,1.1419266357813576e-06,linear
2970,2.283853271562715e-06,linear
3023,1.1419266357813576e-06,linear
3041,1.1419266357813576e-06,linear
3052,1.1419266357813576e-06,linear
3115,1.1419266357813576e-06,linear
3117,1.1419266357813576e-06,linear
3119,1.1419266357813576e-06,linear
3120,1.1419266357813576e-06,linear
3162,1.1419266357813576e-06,linear
3183,1.1419266357813576e-06,linear
3256,1.1419266357813576e-06,linear
3270,1.1419266357813576e-06,linear
3303,1.1419266357813576e-06,linear
3324,1.1419266357813576e-06,linear
3342,1.1419266357813576e-06,linear
3372,1.1419266357813576e-06,linear
3402,1.1419266357813576e-06,linear
3408,1.1419266357813576e-06,linear
3416,1.1419266357813576e-06,linear
3531,1.1419266357813576e-06,linear
3566,1.1419266357813576e-06,linear
3728,1.1419266357813576e-06,linear
3829,1.1419266357813576e-06,linear
3875,1.1419266357813576e-06,linear
3908,1.1419266357813576e-06,linear
3914,1.1419266357813576e-06,linear
3945,1.1419266357813576e-06,linear
3956,1.1419266357813576e-06,linear
3989,1.1419266357813576e-06,linear
4011,1.1419266357813576e-06,linear
4016,1.1419266357813576e-06,linear
4084,1.1419266357813576e-06,linear
4184,1.1419266357813576e-06,linear
4200,1.1419266357813576e-06,linear
4208,1.1419266357813576e-06,linear
4220,1.1419266357813576e-06,linear
4222,1.1419266357813576e-06,linear
4488,1.1419266357813576e-06,linear
4567,1.1419266357813576e-06,linear
4621,1.1419266357813576e-06,linear
4741,1.1419266357813576e-06,linear
4847,1.1419266357813576e-06,linear
5100,1.1419266357813576e-06,linear
5192,1.1419266357813576e-06,linear
5273,1.1419266357813576e-06,linear
5356,1.1419266357813576e-06,linear
6332,1.1419266357813576e-06,linear
