degree,probability,scale
90,2.6414197253678182e-05,linear
91,7.546913501050908e-06,linear
92,1.5093827002101816e-05,linear
93,2.6414197253678182e-05,linear
94,3.3961110754729094e-05,linear
95,2.2640740503152727e-05,linear
96,1.5093827002101816e-05,linear
97,1.5093827002101816e-05,linear
98,3.773456750525454e-06,linear
99,1.5093827002101816e-05,linear
100,1.5093827002101816e-05,linear
101,3.3961110754729094e-05,linear
102,3.0187654004203638e-05,linear
103,1.886728375262727e-05,linear
104,1.5093827002101816e-05,linear
105,1.1320370251576362e-05,linear
106,1.1320370251576362e-05,linear
107,1.5093827002101816e-05,linear
108,1.886728375262727e-05,linear
109,1.1320370251576362e-05,linear
110,1.5093827002101816e-05,linear
111,1.1320370251576362e-05,linear
112,7.546913501050908e-06,linear
113,2.2640740503152727e-05,linear
114,1.5093827002101816e-05,linear
115,1.886728375262727e-05,linear
116,1.886728375262727e-05,linear
117,7.546913501050908e-06,linear
118,3.0187654004203638e-05,linear
119,1.1320370251576362e-05,linear
120,1.5093827002101816e-05,linear
121,3.773456750525454e-06,linear
122,2.2640740503152727e-05,linear
123,2.2640740503152727e-05,linear
124,7.546913501050908e-06,linear
125,1.5093827002101816e-05,linear
126,7.546913501050908e-06,linear
127,7.546913501050908e-06,linear
128,2.6414197253678182e-05,linear
129,3.773456750525454e-06,linear
130,1.5093827002101816e-05,linear
131,7.546913501050908e-06,linear
132,1.1320370251576362e-05,linear
133,2.2640740503152727e-05,linear
134,3.773456750525454e-06,linear
135,2.2640740503152727e-05,linear
136,1.1320370251576362e-05,linear
137,1.1320370251576362e-05,linear
138,2.2640740503152727e-05,linear
139,3.0187654004203638e-05,linear
140,7.546913501050908e-06,linear
141,1.1320370251576362e-05,linear
142,7.546913501050908e-06,linear
143,1.1320370251576362e-05,linear
144,7.546913501050908e-06,linear
145,7.546913501050908e-06,linear
147,1.1320370251576362e-05,linear
148,7.546913501050908e-06,linear
149,7.546913501050908e-06,linear
150,7.546913501050908e-06,linear
151,3.773456750525454e-06,linear
153,1.1320370251576362e-05,linear
154,3.773456750525454e-06,linear
155,1.1320370251576362e-05,linear
156,3.773456750525454e-06,linear
157,7.546913501050908e-06,linear
159,1.5093827002101816e-05,linear
160,1.5093827002101816e-05,linear
161,1.5093827002101816e-05,linear
162,1.5093827002101816e-05,linear
163,3.773456750525454e-06,linear
165,3.773456750525454e-06,linear
166,7.546913501050908e-06,linear
167,1.5093827002101816e-05,linear
168,1.5093827002101816e-05,linear
169,3.773456750525454e-06,linear
170,1.1320370251576362e-05,linear
171,3.773456750525454e-06,linear
172,1.5093827002101816e-05,linear
173,7.546913501050908e-06,linear
174,7.546913501050908e-06,linear
175,7.546913501050908e-06,linear
176,7.546913501050908e-06,linear
177,7.546913501050908e-06,linear
178,7.546913501050908e-06,linear
179,1.1320370251576362e-05,linear
180,3.773456750525454e-06,linear
182,7.546913501050908e-06,linear
183,1.1320370251576362e-05,linear
184,3.773456750525454e-06,linear
185,1.1320370251576362e-05,linear
186,1.5093827002101816e-05,linear
187,1.1320370251576362e-05,linear
188,7.546913501050908e-06,linear
189,1.1320370251576362e-05,linear
190,1.1320370251576362e-05,linear
191,3.773456750525454e-06,linear
192,7.546913501050908e-06,linear
193,1.5093827002101816e-05,linear
194,1.5093827002101816e-05,linear
195,7.546913501050908e-06,linear
196,3.773456750525454e-06,linear
197,7.546913501050908e-06,linear
199,1.1320370251576362e-05,linear
200,7.546913501050908e-06,linear
201,7.546913501050908e-06,linear
202,1.5093827002101816e-05,linear
203,7.546913501050908e-06,linear
204,7.546913501050908e-06,linear
205,7.546913501050908e-06,linear
206,7.546913501050908e-06,linear
207,3.773456750525454e-06,linear
208,1.1320370251576362e-05,linear
209,3.773456750525454e-06,linear
210,2.2640740503152727e-05,linear
211,7.546913501050908e-06,linear
212,2.6414197253678182e-05,linear
213,7.546913501050908e-06,linear
214,1.1320370251576362e-05,linear
216,3.773456750525454e-06,linear
219,1.5093827002101816e-05,linear
220,1.5093827002101816e-05,linear
221,7.546913501050908e-06,linear
222,7.546913501050908e-06,linear
224,7.546913501050908e-06,linear
228,3.773456750525454e-06,linear
230,3.773456750525454e-06,linear
231,3.773456750525454e-06,linear
232,7.546913501050908e-06,linear
233,1.1320370251576362e-05,linear
235,7.546913501050908e-06,linear
236,1.1320370251576362e-05,linear
237,1.1320370251576362e-05,linear
238,3.773456750525454e-06,linear
239,7.546913501050908e-06,linear
241,3.773456750525454e-06,linear
242,3.773456750525454e-06,linear
243,3.773456750525454e-06,linear
244,7.546913501050908e-06,linear
245,3.773456750525454e-06,linear
246,7.546913501050908e-06,linear
248,7.546913501050908e-06,linear
250,3.773456750525454e-06,linear
253,7.546913501050908e-06,linear
254,3.773456750525454e-06,linear
255,7.546913501050908e-06,linear
257,7.546913501050908e-06,linear
259,3.773456750525454e-06,linear
260,7.546913501050908e-06,linear
262,3.773456750525454e-06,linear
263,7.546913501050908e-06,linear
264,3.773456750525454e-06,linear
267,3.773456750525454e-06,linear
268,7.546913501050908e-06,linear
269,7.546913501050908e-06,linear
270,7.546913501050908e-06,linear
272,7.546913501050908e-06,linear
273,7.546913501050908e-06,linear
274,3.773456750525454e-06,linear
275,1.886728375262727e-05,linear
276,1.1320370251576362e-05,linear
277,3.773456750525454e-06,linear
278,1.1320370251576362e-05,linear
279,3.773456750525454e-06,linear
281,1.1320370251576362e-05,linear
282,1.1320370251576362e-05,linear
283,3.773456750525454e-06,linear
284,3.773456750525454e-06,linear
285,7.546913501050908e-06,linear
286,7.546913501050908e-06,linear
287,3.773456750525454e-06,linear
288,3.773456750525454e-06,linear
289,3.773456750525454e-06,linear
290,7.546913501050908e-06,linear
292,3.773456750525454e-06,linear
293,7.546913501050908e-06,linear
294,3.773456750525454e-06,linear
297,3.773456750525454e-06,linear
298,3.773456750525454e-06,linear
299,1.1320370251576362e-05,linear
300,3.773456750525454e-06,linear
301,7.546913501050908e-06,linear
302,7.546913501050908e-06,linear
303,3.773456750525454e-06,linear
304,3.773456750525454e-06,linear
306,7.546913501050908e-06,linear
307,1.1320370251576362e-05,linear
308,3.773456750525454e-06,linear
309,3.773456750525454e-06,linear
311,7.546913501050908e-06,linear
312,1.5093827002101816e-05,linear
313,7.546913501050908e-06,linear
314,7.546913501050908e-06,linear
315,7.546913501050908e-06,linear
316,7.546913501050908e-06,linear
318,7.546913501050908e-06,linear
319,1.1320370251576362e-05,linear
320,7.546913501050908e-06,linear
321,7.546913501050908e-06,linear
325,3.773456750525454e-06,linear
327,7.546913501050908e-06,linear
329,7.546913501050908e-06,linear
331,7.546913501050908e-06,linear
332,3.773456750525454e-06,linear
333,7.546913501050908e-06,linear
334,7.546913501050908e-06,linear
336,7.546913501050908e-06,linear
338,3.773456750525454e-06,linear
339,3.773456750525454e-06,linear
341,7.546913501050908e-06,linear
342,3.773456750525454e-06,linear
344,3.773456750525454e-06,linear
345,3.773456750525454e-06,linear
346,3.773456750525454e-06,linear
347,3.773456750525454e-06,linear
350,3.773456750525454e-06,linear
352,3.773456750525454e-06,linear
353,3.773456750525454e-06,linear
354,7.546913501050908e-06,linear
356,1.1320370251576362e-05,linear
357,3.773456750525454e-06,linear
359,3.773456750525454e-06,linear
360,7.546913501050908e-06,linear
362,3.773456750525454e-06,linear
363,3.773456750525454e-06,linear
366,3.773456750525454e-06,linear
368,7.546913501050908e-06,linear
369,7.546913501050908e-06,linear
370,7.546913501050908e-06,linear
371,7.546913501050908e-06,linear
372,3.773456750525454e-06,linear
374,3.773456750525454e-06,linear
376,1.1320370251576362e-05,linear
377,3.773456750525454e-06,linear
378,7.546913501050908e-06,linear
379,3.773456750525454e-06,linear
381,3.773456750525454e-06,linear
383,3.773456750525454e-06,linear
386,3.773456750525454e-06,linear
388,3.773456750525454e-06,linear
389,3.773456750525454e-06,linear
390,7.546913501050908e-06,linear
393,3.773456750525454e-06,linear
394,3.773456750525454e-06,linear
400,7.546913501050908e-06,linear
401,3.773456750525454e-06,linear
403,1.1320370251576362e-05,linear
408,7.546913501050908e-06,linear
409,3.773456750525454e-06,linear
411,7.546913501050908e-06,linear
413,1.1320370251576362e-05,linear
414,1.5093827002101816e-05,linear
415,3.773456750525454e-06,linear
416,3.773456750525454e-06,linear
417,3.773456750525454e-06,linear
418,3.773456750525454e-06,linear
420,1.1320370251576362e-05,linear
424,3.773456750525454e-06,linear
426,7.546913501050908e-06,linear
428,7.546913501050908e-06,linear
431,7.546913501050908e-06,linear
432,3.773456750525454e-06,linear
433,3.773456750525454e-06,linear
434,7.546913501050908e-06,linear
436,7.546913501050908e-06,linear
438,3.773456750525454e-06,linear
441,3.773456750525454e-06,linear
447,1.5093827002101816e-05,linear
449,3.773456750525454e-06,linear
452,7.546913501050908e-06,linear
454,7.546913501050908e-06,linear
455,7.546913501050908e-06,linear
458,3.773456750525454e-06,linear
460,3.773456750525454e-06,linear
462,3.773456750525454e-06,linear
463,3.773456750525454e-06,linear
465,3.773456750525454e-06,linear
468,7.546913501050908e-06,linear
474,3.773456750525454e-06,linear
475,3.773456750525454e-06,linear
480,7.546913501050908e-06,linear
481,3.773456750525454e-06,linear
482,3.773456750525454e-06,linear
485,3.773456750525454e-06,linear
489,7.546913501050908e-06,linear
492,7.546913501050908e-06,linear
493,7.546913501050908e-06,linear
497,3.773456750525454e-06,linear
498,3.773456750525454e-06,linear
499,7.546913501050908e-06,linear
502,3.773456750525454e-06,linear
503,3.773456750525454e-06,linear
504,3.773456750525454e-06,linear
506,3.773456750525454e-06,linear
507,3.773456750525454e-06,linear
508,7.546913501050908e-06,linear
511,3.773456750525454e-06,linear
512,3.773456750525454e-06,linear
513,3.773456750525454e-06,linear
514,3.773456750525454e-06,linear
515,7.546913501050908e-06,linear
516,3.773456750525454e-06,linear
519,3.773456750525454e-06,linear
524,3.773456750525454e-06,linear
526,3.773456750525454e-06,linear
530,7.546913501050908e-06,linear
535,3.773456750525454e-06,linear
536,3.773456750525454e-06,linear
537,7.546913501050908e-06,linear
548,3.773456750525454e-06,linear
549,3.773456750525454e-06,linear
551,3.773456750525454e-06,linear
552,7.546913501050908e-06,linear
555,3.773456750525454e-06,linear
557,3.773456750525454e-06,linear
561,3.773456750525454e-06,linear
564,3.773456750525454e-06,linear
565,3.773456750525454e-06,linear
567,3.773456750525454e-06,linear
570,3.773456750525454e-06,linear
571,3.773456750525454e-06,linear
574,3.773456750525454e-06,linear
576,7.546913501050908e-06,linear
581,3.773456750525454e-06,linear
583,3.773456750525454e-06,linear
585,3.773456750525454e-06,linear
586,3.773456750525454e-06,linear
588,7.546913501050908e-06,linear
589,7.546913501050908e-06,linear
592,3.773456750525454e-06,linear
598,3.773456750525454e-06,linear
599,3.773456750525454e-06,linear
602,7.546913501050908e-06,linear
604,3.773456750525454e-06,linear
606,3.773456750525454e-06,linear
610,3.773456750525454e-06,linear
613,3.773456750525454e-06,linear
621,3.773456750525454e-06,linear
623,7.546913501050908e-06,linear
626,3.773456750525454e-06,linear
627,3.773456750525454e-06,linear
629,3.773456750525454e-06,linear
631,7.546913501050908e-06,linear
633,3.773456750525454e-06,linear
641,3.773456750525454e-06,linear
643,3.773456750525454e-06,linear
656,3.773456750525454e-06,linear
657,3.773456750525454e-06,linear
665,3.773456750525454e-06,linear
673,3.773456750525454e-06,linear
675,3.773456750525454e-06,linear
678,3.773456750525454e-06,linear
683,3.773456750525454e-06,linear
686,7.546913501050908e-06,linear
690,7.546913501050908e-06,linear
693,7.546913501050908e-06,linear
698,3.773456750525454e-06,linear
702,3.773456750525454e-06,linear
713,3.773456750525454e-06,linear
715,3.773456750525454e-06,linear
716,3.773456750525454e-06,linear
736,3.773456750525454e-06,linear
741,3.773456750525454e-06,linear
753,3.773456750525454e-06,linear
755,3.773456750525454e-06,linear
756,3.773456750525454e-06,linear
758,3.773456750525454e-06,linear
765,3.773456750525454e-06,linear
777,3.773456750525454e-06,linear
785,3.773456750525454e-06,linear
786,3.773456750525454e-06,linear
787,3.773456750525454e-06,linear
790,3.773456750525454e-06,linear
794,3.773456750525454e-06,linear
795,3.773456750525454e-06,linear
796,3.773456750525454e-06,linear
798,3.773456750525454e-06,linear
799,3.773456750525454e-06,linear
803,3.773456750525454e-06,linear
806,3.773456750525454e-06,linear
808,3.773456750525454e-06,linear
810,3.773456750525454e-06,linear
811,3.773456750525454e-06,linear
812,3.773456750525454e-06,linear
823,3.773456750525454e-06,linear
841,3.773456750525454e-06,linear
844,3.773456750525454e-06,linear
848,3.773456750525454e-06,linear
855,3.773456750525454e-06,linear
861,3.773456750525454e-06,linear
862,3.773456750525454e-06,linear
866,3.773456750525454e-06,linear
890,3.773456750525454e-06,linear
904,3.773456750525454e-06,linear
905,3.773456750525454e-06,linear
911,3.773456750525454e-06,linear
920,3.773456750525454e-06,linear
943,3.773456750525454e-06,linear
957,3.773456750525454e-06,linear
975,3.773456750525454e-06,linear
978,3.773456750525454e-06,linear
994,3.773456750525454e-06,linear
1019,3.773456750525454e-06,linear
1026,3.773456750525454e-06,linear
1029,3.773456750525454e-06,linear
1044,3.773456750525454e-06,linear
1045,3.773456750525454e-06,linear
1047,3.773456750525454e-06,linear
1049,3.773456750525454e-06,linear
1057,3.773456750525454e-06,linear
1058,3.773456750525454e-06,linear
1059,3.773456750525454e-06,linear
1084,3.773456750525454e-06,linear
1086,3.773456750525454e-06,linear
1090,3.773456750525454e-06,linear
1098,3.773456750525454e-06,linear
1101,3.773456750525454e-06,linear
1106,3.773456750525454e-06,linear
1108,3.773456750525454e-06,linear
1117,3.773456750525454e-06,linear
1145,3.773456750525454e-06,linear
1189,3.773456750525454e-06,linear
1302,3.773456750525454e-06,linear
1310,3.773456750525454e-06,linear
1312,3.773456750525454e-06,linear
1321,3.773456750525454e-06,linear
1322,7.546913501050908e-06,linear
1337,3.773456750525454e-06,linear
1368,3.773456750525454e-06,linear
1371,3.773456750525454e-06,linear
1407,3.773456750525454e-06,linear
1411,3.773456750525454e-06,linear
1418,3.773456750525454e-06,linear
1466,3.773456750525454e-06,linear
1476,3.773456750525454e-06,linear
1487,3.773456750525454e-06,linear
1500,3.773456750525454e-06,linear
1548,3.773456750525454e-06,linear
1578,3.773456750525454e-06,linear
1583,3.773456750525454e-06,linear
1587,3.773456750525454e-06,linear
1653,3.773456750525454e-06,linear
1674,3.773456750525454e-06,linear
1735,3.773456750525454e-06,linear
1749,3.773456750525454e-06,linear
1750,3.773456750525454e-06,linear
1768,3.773456750525454e-06,linear
1771,3.773456750525454e-06,linear
1828,3.773456750525454e-06,linear
1849,3.773456750525454e-06,linear
2655,3.773456750525454e-06,linear
3119,3.773456750525454e-06,linear
3219,3.773456750525454e-06,linear
3987,3.773456750525454e-06,linear
4308,3.773456750525454e-06,linear
6001,3.773456750525454e-06,linear
6307,3.773456750525454e-06,linear
7636,3.773456750525454e-06,linear
