degree,probability,scale
123,2.2640740503152727e-05,loglog
124,7.546913501050908e-06,loglog
125,1.5093827002101816e-05,loglog
126,7.546913501050908e-06,loglog
127,7.546913501050908e-06,loglog
128,2.6414197253678182e-05,loglog
129,3.773456750525454e-06,loglog
130,1.5093827002101816e-05,loglog
131,7.546913501050908e-06,loglog
132,1.1320370251576362e-05,loglog
133,2.2640740503152727e-05,loglog
134,3.773456750525454e-06,loglog
135,2.2640740503152727e-05,loglog
136,1.1320370251576362e-05,loglog
137,1.1320370251576362e-05,loglog
138,2.2640740503152727e-05,loglog
139,3.0187654004203638e-05,loglog
140,7.546913501050908e-06,loglog
141,1.1320370251576362e-05,loglog
142,7.546913501050908e-06,loglog
143,1.1320370251576362e-05,loglog
144,7.546913501050908e-06,loglog
145,7.546913501050908e-06,loglog
147,1.1320370251576362e-05,loglog
148,7.546913501050908e-06,loglog
149,7.546913501050908e-06,loglog
150,7.546913501050908e-06,loglog
151,3.773456750525454e-06,loglog
153,1.1320370251576362e-05,loglog
154,3.773456750525454e-06,loglog
155,1.1320370251576362e-05,loglog
156,3.773456750525454e-06,loglog
157,7.546913501050908e-06,loglog
159,1.5093827002101816e-05,loglog
160,1.5093827002101816e-05,loglog
161,1.5093827002101816e-05,loglog
162,1.5093827002101816e-05,loglog
163,3.773456750525454e-06,loglog
165,3.773456750525454e-06,loglog
166,7.546913501050908e-06,loglog
167,1.5093827002101816e-05,loglog
168,1.5093827002101816e-05,loglog
169,3.773456750525454e-06,loglog
170,1.1320370251576362e-05,loglog
171,3.773456750525454e-06,loglog
172,1.5093827002101816e-05,loglog
173,7.546913501050908e-06,loglog
174,7.546913501050908e-06,loglog
175,7.546913501050908e-06,loglog
176,7.546913501050908e-06,loglog
177,7.546913501050908e-06,loglog
178,7.546913501050908e-06,loglog
179,1.1320370251576362e-05,loglog
180,3.773456750525454e-06,loglog
182,7.546913501050908e-06,loglog
183,1.1320370251576362e-05,loglog
184,3.773456750525454e-06,loglog
185,1.1320370251576362e-05,loglog
186,1.5093827002101816e-05,loglog
187,1.1320370251576362e-05,loglog
188,7.546913501050908e-06,loglog
189,1.1320370251576362e-05,loglog
190,1.1320370251576362e-05,loglog
191,3.773456750525454e-06,loglog
192,7.546913501050908e-06,loglog
193,1.5093827002101816e-05,loglog
194,1.5093827002101816e-05,loglog
195,7.546913501050908e-06,loglog
196,3.773456750525454e-06,loglog
197,7.546913501050908e-06,loglog
199,1.1320370251576362e-05,loglog
200,7.546913501050908e-06,loglog
201,7.546913501050908e-06,loglog
202,1.5093827002101816e-05,loglog
203,7.546913501050908e-06,loglog
204,7.546913501050908e-06,loglog
205,7.546913501050908e-06,loglog
206,7.546913501050908e-06,loglog
207,3.773456750525454e-06,loglog
208,1.1320370251576362e-05,loglog
209,3.773456750525454e-06,loglog
210,2.2640740503152727e-05,loglog
211,7.546913501050908e-06,loglog
212,2.6414197253678182e-05,loglog
213,7.546913501050908e-06,loglog
214,1.1320370251576362e-05,loglog
216,3.773456750525454e-06,loglog
219,1.5093827002101816e-05,loglog
220,1.5093827002101816e-05,loglog
221,7.546913501050908e-06,loglog
222,7.546913501050908e-06,loglog
224,7.546913501050908e-06,loglog
228,3.773456750525454e-06,loglog
230,3.773456750525454e-06,loglog
231,3.773456750525454e-06,loglog
232,7.546913501050908e-06,loglog
233,1.1320370251576362e-05,loglog
235,7.546913501050908e-06,loglog
236,1.1320370251576362e-05,loglog
237,1.1320370251576362e-05,loglog
238,3.773456750525454e-06,loglog
239,7.546913501050908e-06,loglog
241,3.773456750525454e-06,loglog
242,3.773456750525454e-06,loglog
243,3.773456750525454e-06,loglog
244,7.546913501050908e-06,loglog
245,3.773456750525454e-06,loglog
246,7.546913501050908e-06,loglog
248,7.546913501050908e-06,loglog
250,3.773456750525454e-06,loglog
253,7.546913501050908e-06,loglog
254,3.773456750525454e-06,loglog
255,7.546913501050908e-06,loglog
257,7.546913501050908e-06,loglog
259,3.773456750525454e-06,loglog
260,7.546913501050908e-06,loglog
262,3.773456750525454e-06,loglog
263,7.546913501050908e-06,loglog
264,3.773456750525454e-06,loglog
267,3.773456750525454e-06,loglog
268,7.546913501050908e-06,loglog
269,7.546913501050908e-06,loglog
270,7.546913501050908e-06,loglog
272,7.546913501050908e-06,loglog
273,7.546913501050908e-06,loglog
274,3.773456750525454e-06,loglog
275,1.886728375262727e-05,loglog
276,1.1320370251576362e-05,loglog
277,3.773456750525454e-06,loglog
278,1.1320370251576362e-05,loglog
279,3.773456750525454e-06,loglog
281,1.1320370251576362e-05,loglog
282,1.1320370251576362e-05,loglog
283,3.773456750525454e-06,loglog
284,3.773456750525454e-06,loglog
285,7.546913501050908e-06,loglog
286,7.546913501050908e-06,loglog
287,3.773456750525454e-06,loglog
288,3.773456750525454e-06,loglog
289,3.773456750525454e-06,loglog
290,7.546913501050908e-06,loglog
292,3.773456750525454e-06,loglog
293,7.546913501050908e-06,loglog
294,3.773456750525454e-06,loglog
297,3.773456750525454e-06,loglog
298,3.773456750525454e-06,loglog
299,1.1320370251576362e-05,loglog
300,3.773456750525454e-06,loglog
301,7.546913501050908e-06,loglog
302,7.546913501050908e-06,loglog
303,3.773456750525454e-06,loglog
304,3.773456750525454e-06,loglog
306,7.546913501050908e-06,loglog
307,1.1320370251576362e-05,loglog
308,3.773456750525454e-06,loglog
309,3.773456750525454e-06,loglog
311,7.546913501050908e-06,loglog
312,1.5093827002101816e-05,loglog
313,7.546913501050908e-06,loglog
314,7.546913501050908e-06,loglog
315,7.546913501050908e-06,loglog
316,7.546913501050908e-06,loglog
318,7.546913501050908e-06,loglog
319,1.1320370251576362e-05,loglog
320,7.546913501050908e-06,loglog
321,7.546913501050908e-06,loglog
325,3.773456750525454e-06,loglog
327,7.546913501050908e-06,loglog
329,7.546913501050908e-06,loglog
331,7.546913501050908e-06,loglog
332,3.773456750525454e-06,loglog
333,7.546913501050908e-06,loglog
334,7.546913501050908e-06,loglog
336,7.546913501050908e-06,loglog
338,3.773456750525454e-06,loglog
339,3.773456750525454e-06,loglog
341,7.546913501050908e-06,loglog
342,3.773456750525454e-06,loglog
344,3.773456750525454e-06,loglog
345,3.773456750525454e-06,loglog
346,3.773456750525454e-06,loglog
347,3.773456750525454e-06,loglog
350,3.773456750525454e-06,loglog
352,3.773456750525454e-06,loglog
353,3.773456750525454e-06,loglog
354,7.546913501050908e-06,loglog
356,1.1320370251576362e-05,loglog
357,3.773456750525454e-06,loglog
359,3.773456750525454e-06,loglog
360,7.546913501050908e-06,loglog
362,3.773456750525454e-06,loglog
363,3.773456750525454e-06,loglog
366,3.773456750525454e-06,loglog
368,7.546913501050908e-06,loglog
369,7.546913501050908e-06,loglog
370,7.546913501050908e-06,loglog
371,7.546913501050908e-06,loglog
372,3.773456750525454e-06,loglog
374,3.773456750525454e-06,loglog
376,1.1320370251576362e-05,loglog
377,3.773456750525454e-06,loglog
378,7.546913501050908e-06,loglog
379,3.773456750525454e-06,loglog
381,3.773456750525454e-06,loglog
383,3.773456750525454e-06,loglog
386,3.773456750525454e-06,loglog
388,3.773456750525454e-06,loglog
389,3.773456750525454e-06,loglog
390,7.546913501050908e-06,loglog
393,3.773456750525454e-06,loglog
394,3.773456750525454e-06,loglog
400,7.546913501050908e-06,loglog
401,3.773456750525454e-06,loglog
403,1.1320370251576362e-05,loglog
408,7.546913501050908e-06,loglog
409,3.773456750525454e-06,loglog
411,7.546913501050908e-06,loglog
413,1.1320370251576362e-05,loglog
414,1.5093827002101816e-05,loglog
415,3.773456750525454e-06,loglog
416,3.773456750525454e-06,loglog
417,3.773456750525454e-06,loglog
418,3.773456750525454e-06,loglog
420,1.1320370251576362e-05,loglog
424,3.773456750525454e-06,loglog
426,7.546913501050908e-06,loglog
428,7.546913501050908e-06,loglog
431,7.546913501050908e-06,loglog
432,3.773456750525454e-06,loglog
433,3.773456750525454e-06,loglog
434,7.546913501050908e-06,loglog
436,7.546913501050908e-06,loglog
438,3.773456750525454e-06,loglog
441,3.773456750525454e-06,loglog
447,1.5093827002101816e-05,loglog
449,3.773456750525454e-06,loglog
452,7.546913501050908e-06,loglog
454,7.546913501050908e-06,loglog
455,7.546913501050908e-06,loglog
458,3.773456750525454e-06,loglog
460,3.773456750525454e-06,loglog
462,3.773456750525454e-06,loglog
463,3.773456750525454e-06,loglog
465,3.773456750525454e-06,loglog
468,7.546913501050908e-06,loglog
474,3.773456750525454e-06,loglog
475,3.773456750525454e-06,loglog
480,7.546913501050908e-06,loglog
481,3.773456750525454e-06,loglog
482,3.773456750525454e-06,loglog
485,3.773456750525454e-06,loglog
489,7.546913501050908e-06,loglog
492,7.546913501050908e-06,loglog
493,7.546913501050908e-06,loglog
497,3.773456750525454e-06,loglog
498,3.773456750525454e-06,loglog
499,7.546913501050908e-06,loglog
502,3.773456750525454e-06,loglog
503,3.773456750525454e-06,loglog
504,3.773456750525454e-06,loglog
506,3.773456750525454e-06,loglog
507,3.773456750525454e-06,loglog
508,7.546913501050908e-06,loglog
511,3.773456750525454e-06,loglog
512,3.773456750525454e-06,loglog
513,3.773456750525454e-06,loglog
514,3.773456750525454e-06,loglog
515,7.546913501050908e-06,loglog
516,3.773456750525454e-06,loglog
519,3.773456750525454e-06,loglog
524,3.773456750525454e-06,loglog
526,3.773456750525454e-06,loglog
530,7.546913501050908e-06,loglog
535,3.773456750525454e-06,loglog
536,3.773456750525454e-06,loglog
537,7.546913501050908e-06,loglog
548,3.773456750525454e-06,loglog
549,3.773456750525454e-06,loglog
551,3.773456750525454e-06,loglog
552,7.546913501050908e-06,loglog
555,3.773456750525454e-06,loglog
557,3.773456750525454e-06,loglog
561,3.773456750525454e-06,loglog
564,3.773456750525454e-06,loglog
565,3.773456750525454e-06,loglog
567,3.773456750525454e-06,loglog
570,3.773456750525454e-06,loglog
571,3.773456750525454e-06,loglog
574,3.773456750525454e-06,loglog
576,7.546913501050908e-06,loglog
581,3.773456750525454e-06,loglog
583,3.773456750525454e-06,loglog
585,3.773456750525454e-06,loglog
586,3.773456750525454e-06,loglog
588,7.546913501050908e-06,loglog
589,7.546913501050908e-06,loglog
592,3.773456750525454e-06,loglog
598,3.773456750525454e-06,loglog
599,3.773456750525454e-06,loglog
602,7.546913501050908e-06,loglog
604,3.773456750525454e-06,loglog
606,3.773456750525454e-06,loglog
610,3.773456750525454e-06,loglog
613,3.773456750525454e-06,loglog
621,3.773456750525454e-06,loglog
623,7.546913501050908e-06,loglog
626,3.773456750525454e-06,loglog
627,3.773456750525454e-06,loglog
629,3.773456750525454e-06,loglog
631,7.546913501050908e-06,loglog
633,3.773456750525454e-06,loglog
641,3.773456750525454e-06,loglog
643,3.773456750525454e-06,loglog
656,3.773456750525454e-06,loglog
657,3.773456750525454e-06,loglog
665,3.773456750525454e-06,loglog
673,3.773456750525454e-06,loglog
675,3.773456750525454e-06,loglog
678,3.773456750525454e-06,loglog
683,3.773456750525454e-06,loglog
686,7.546913501050908e-06,loglog
690,7.546913501050908e-06,loglog
693,7.546913501050908e-06,loglog
698,3.773456750525454e-06,loglog
702,3.773456750525454e-06,loglog
713,3.773456750525454e-06,loglog
715,3.773456750525454e-06,loglog
716,3.773456750525454e-06,loglog
736,3.773456750525454e-06,loglog
741,3.773456750525454e-06,loglog
753,3.773456750525454e-06,loglog
755,3.773456750525454e-06,loglog
756,3.773456750525454e-06,loglog
758,3.773456750525454e-06,loglog
765,3.773456750525454e-06,loglog
777,3.773456750525454e-06,loglog
785,3.773456750525454e-06,loglog
786,3.773456750525454e-06,loglog
787,3.773456750525454e-06,loglog
790,3.773456750525454e-06,loglog
794,3.773456750525454e-06,loglog
795,3.773456750525454e-06,loglog
796,3.773456750525454e-06,loglog
798,3.773456750525454e-06,loglog
799,3.773456750525454e-06,loglog
803,3.773456750525454e-06,loglog
806,3.773456750525454e-06,loglog
808,3.773456750525454e-06,loglog
810,3.773456750525454e-06,loglog
811,3.773456750525454e-06,loglog
812,3.773456750525454e-06,loglog
823,3.773456750525454e-06,loglog
841,3.773456750525454e-06,loglog
844,3.773456750525454e-06,loglog
848,3.773456750525454e-06,loglog
855,3.773456750525454e-06,loglog
861,3.773456750525454e-06,loglog
862,3.773456750525454e-06,loglog
866,3.773456750525454e-06,loglog
890,3.773456750525454e-06,loglog
904,3.773456750525454e-06,loglog
905,3.773456750525454e-06,loglog
911,3.773456750525454e-06,loglog
920,3.773456750525454e-06,loglog
943,3.773456750525454e-06,loglog
957,3.773456750525454e-06,loglog
975,3.773456750525454e-06,loglog
978,3.773456750525454e-06,loglog
994,3.773456750525454e-06,loglog
1019,3.773456750525454e-06,loglog
1026,3.773456750525454e-06,loglog
1029,3.773456750525454e-06,loglog
1044,3.773456750525454e-06,loglog
1045,3.773456750525454e-06,loglog
1047,3.773456750525454e-06,loglog
1049,3.773456750525454e-06,loglog
1057,3.773456750525454e-06,loglog
1058,3.773456750525454e-06,loglog
1059,3.773456750525454e-06,loglog
1084,3.773456750525454e-06,loglog
1086,3.773456750525454e-06,loglog
1090,3.773456750525454e-06,loglog
1098,3.773456750525454e-06,loglog
1101,3.773456750525454e-06,loglog
1106,3.773456750525454e-06,loglog
1108,3.773456750525454e-06,loglog
1117,3.773456750525454e-06,loglog
1145,3.773456750525454e-06,loglog
1189,3.773456750525454e-06,loglog
1302,3.773456750525454e-06,loglog
1310,3.773456750525454e-06,loglog
1312,3.773456750525454e-06,loglog
1321,3.773456750525454e-06,loglog
1322,7.546913501050908e-06,loglog
1337,3.773456750525454e-06,loglog
1368,3.773456750525454e-06,loglog
1371,3.773456750525454e-06,loglog
1407,3.773456750525454e-06,loglog
1411,3.773456750525454e-06,loglog
1418,3.773456750525454e-06,loglog
1466,3.773456750525454e-06,loglog
1476,3.773456750525454e-06,loglog
1487,3.773456750525454e-06,loglog
1500,3.773456750525454e-06,loglog
1548,3.773456750525454e-06,loglog
1578,3.773456750525454e-06,loglog
1583,3.773456750525454e-06,loglog
1587,3.773456750525454e-06,loglog
1653,3.773456750525454e-06,loglog
1674,3.773456750525454e-06,loglog
1735,3.773456750525454e-06,loglog
1749,3.773456750525454e-06,loglog
1750,3.773456750525454e-06,loglog
1768,3.773456750525454e-06,loglog
1771,3.773456750525454e-06,loglog
1828,3.773456750525454e-06,loglog
1849,3.773456750525454e-06,loglog
2655,3.773456750525454e-06,loglog
3119,3.773456750525454e-06,loglog
3219,3.773456750525454e-06,loglog
3987,3.773456750525454e-06,loglog
4308,3.773456750525454e-06,loglog
6001,3.773456750525454e-06,loglog
6307,3.773456750525454e-06,loglog
7636,3.773456750525454e-06,loglog
