degree,probability,scale
166,2.6525198938992044e-05,loglog
167,0.00010610079575596818,loglog
168,0.00010610079575596818,loglog
170,5.305039787798409e-05,loglog
171,5.305039787798409e-05,loglog
172,5.305039787798409e-05,loglog
174,7.957559681697613e-05,loglog
176,0.00010610079575596818,loglog
177,5.305039787798409e-05,loglog
178,0.00013262599469496023,loglog
179,0.00013262599469496023,loglog
181,5.305039787798409e-05,loglog
182,7.957559681697613e-05,loglog
183,2.6525198938992044e-05,loglog
184,2.6525198938992044e-05,loglog
186,0.00010610079575596818,loglog
187,7.957559681697613e-05,loglog
188,5.305039787798409e-05,loglog
189,5.305039787798409e-05,loglog
191,2.6525198938992044e-05,loglog
193,0.00010610079575596818,loglog
194,5.305039787798409e-05,loglog
196,2.6525198938992044e-05,loglog
197,7.957559681697613e-05,loglog
199,2.6525198938992044e-05,loglog
200,2.6525198938992044e-05,loglog
201,5.305039787798409e-05,loglog
202,5.305039787798409e-05,loglog
203,7.957559681697613e-05,loglog
204,5.305039787798409e-05,loglog
205,2.6525198938992044e-05,loglog
206,2.6525198938992044e-05,loglog
207,5.305039787798409e-05,loglog
208,2.6525198938992044e-05,loglog
209,0.00010610079575596818,loglog
210,2.6525198938992044e-05,loglog
211,5.305039787798409e-05,loglog
212,2.6525198938992044e-05,loglog
213,2.6525198938992044e-05,loglog
215,7.957559681697613e-05,loglog
218,5.305039787798409e-05,loglog
220,5.305039787798409e-05,loglog
223,2.6525198938992044e-05,loglog
225,7.957559681697613e-05,loglog
226,2.6525198938992044e-05,loglog
228,2.6525198938992044e-05,loglog
230,2.6525198938992044e-05,loglog
232,2.6525198938992044e-05,loglog
233,7.957559681697613e-05,loglog
234,2.6525198938992044e-05,loglog
235,2.6525198938992044e-05,loglog
236,5.305039787798409e-05,loglog
237,2.6525198938992044e-05,loglog
238,2.6525198938992044e-05,loglog
239,5.305039787798409e-05,loglog
241,5.305039787798409e-05,loglog
243,2.6525198938992044e-05,loglog
245,2.6525198938992044e-05,loglog
248,2.6525198938992044e-05,loglog
249,5.305039787798409e-05,loglog
251,2.6525198938992044e-05,loglog
253,5.305039787798409e-05,loglog
255,5.305039787798409e-05,loglog
257,2.6525198938992044e-05,loglog
258,7.957559681697613e-05,loglog
259,2.6525198938992044e-05,loglog
262,5.305039787798409e-05,loglog
265,7.957559681697613e-05,loglog
266,7.957559681697613e-05,loglog
267,5.305039787798409e-05,loglog
275,2.6525198938992044e-05,loglog
277,2.6525198938992044e-05,loglog
280,2.6525198938992044e-05,loglog
282,5.305039787798409e-05,loglog
284,2.6525198938992044e-05,loglog
286,2.6525198938992044e-05,loglog
288,5.305039787798409e-05,loglog
290,5.305039787798409e-05,loglog
292,2.6525198938992044e-05,loglog
294,5.305039787798409e-05,loglog
295,2.6525198938992044e-05,loglog
296,2.6525198938992044e-05,loglog
297,5.305039787798409e-05,loglog
299,5.305039787798409e-05,loglog
302,2.6525198938992044e-05,loglog
303,5.305039787798409e-05,loglog
304,7.957559681697613e-05,loglog
305,2.6525198938992044e-05,loglog
307,2.6525198938992044e-05,loglog
308,2.6525198938992044e-05,loglog
309,5.305039787798409e-05,loglog
312,2.6525198938992044e-05,loglog
313,2.6525198938992044e-05,loglog
315,2.6525198938992044e-05,loglog
317,2.6525198938992044e-05,loglog
318,2.6525198938992044e-05,loglog
319,2.6525198938992044e-05,loglog
320,5.305039787798409e-05,loglog
323,2.6525198938992044e-05,loglog
324,2.6525198938992044e-05,loglog
325,2.6525198938992044e-05,loglog
327,2.6525198938992044e-05,loglog
328,2.6525198938992044e-05,loglog
331,2.6525198938992044e-05,loglog
336,2.6525198938992044e-05,loglog
340,5.305039787798409e-05,loglog
345,2.6525198938992044e-05,loglog
347,2.6525198938992044e-05,loglog
349,2.6525198938992044e-05,loglog
350,2.6525198938992044e-05,loglog
351,2.6525198938992044e-05,loglog
352,2.6525198938992044e-05,loglog
356,2.6525198938992044e-05,loglog
359,2.6525198938992044e-05,loglog
364,2.6525198938992044e-05,loglog
365,2.6525198938992044e-05,loglog
367,2.6525198938992044e-05,loglog
372,5.305039787798409e-05,loglog
378,5.305039787798409e-05,loglog
385,2.6525198938992044e-05,loglog
388,2.6525198938992044e-05,loglog
389,2.6525198938992044e-05,loglog
392,2.6525198938992044e-05,loglog
398,2.6525198938992044e-05,loglog
400,2.6525198938992044e-05,loglog
403,2.6525198938992044e-05,loglog
405,2.6525198938992044e-05,loglog
412,2.6525198938992044e-05,loglog
413,2.6525198938992044e-05,loglog
423,2.6525198938992044e-05,loglog
431,2.6525198938992044e-05,loglog
441,2.6525198938992044e-05,loglog
456,2.6525198938992044e-05,loglog
467,2.6525198938992044e-05,loglog
469,2.6525198938992044e-05,loglog
477,2.6525198938992044e-05,loglog
478,2.6525198938992044e-05,loglog
489,7.957559681697613e-05,loglog
493,2.6525198938992044e-05,loglog
501,2.6525198938992044e-05,loglog
510,2.6525198938992044e-05,loglog
518,2.6525198938992044e-05,loglog
519,2.6525198938992044e-05,loglog
523,2.6525198938992044e-05,loglog
526,2.6525198938992044e-05,loglog
529,2.6525198938992044e-05,loglog
534,2.6525198938992044e-05,loglog
544,2.6525198938992044e-05,loglog
554,2.6525198938992044e-05,loglog
558,2.6525198938992044e-05,loglog
571,2.6525198938992044e-05,loglog
572,2.6525198938992044e-05,loglog
576,2.6525198938992044e-05,loglog
577,2.6525198938992044e-05,loglog
584,2.6525198938992044e-05,loglog
589,2.6525198938992044e-05,loglog
604,2.6525198938992044e-05,loglog
607,2.6525198938992044e-05,loglog
613,2.6525198938992044e-05,loglog
618,2.6525198938992044e-05,loglog
635,2.6525198938992044e-05,loglog
665,2.6525198938992044e-05,loglog
667,2.6525198938992044e-05,loglog
684,2.6525198938992044e-05,loglog
689,2.6525198938992044e-05,loglog
729,2.6525198938992044e-05,loglog
738,2.6525198938992044e-05,loglog
748,2.6525198938992044e-05,loglog
769,2.6525198938992044e-05,loglog
780,2.6525198938992044e-05,loglog
785,2.6525198938992044e-05,loglog
905,2.6525198938992044e-05,loglog
928,2.6525198938992044e-05,loglog
933,2.6525198938992044e-05,loglog
942,2.6525198938992044e-05,loglog
967,2.6525198938992044e-05,loglog
982,2.6525198938992044e-05,loglog
989,2.6525198938992044e-05,loglog
1016,2.6525198938992044e-05,loglog
1055,2.6525198938992044e-05,loglog
1240,2.6525198938992044e-05,loglog
1264,2.6525198938992044e-05,loglog
1267,2.6525198938992044e-05,loglog
1316,2.6525198938992044e-05,loglog
1347,2.6525198938992044e-05,loglog
1368,2.6525198938992044e-05,loglog
1404,2.6525198938992044e-05,loglog
1485,2.6525198938992044e-05,loglog
1507,2.6525198938992044e-05,loglog
1568,2.6525198938992044e-05,loglog
1571,2.6525198938992044e-05,loglog
1797,2.6525198938992044e-05,loglog
1924,2.6525198938992044e-05,loglog
2343,2.6525198938992044e-05,loglog
2468,2.6525198938992044e-05,loglog
2958,2.6525198938992044e-05,loglog
3324,2.6525198938992044e-05,loglog
7085,2.6525198938992044e-05,loglog
9458,2.6525198938992044e-05,loglog
