degree,probability,scale
89,0.00017196770863134764,loglog
90,0.00016201659348450656,loglog
91,0.00017943104499147845,loglog
92,0.0001539313124276982,loglog
93,0.00016419339992287805,loglog
94,0.00016450437227121683,loglog
95,0.00015517520182105332,loglog
96,0.00014677894841590616,loglog
97,0.00015330936773102062,loglog
98,0.00014273630788750198,loglog
99,0.00014273630788750198,loglog
100,0.0001386936673590978,loglog
101,0.00012656574577388522,loglog
102,0.00013589491622404874,loglog
103,0.00013340713743733847,loglog
104,0.0001116390730536236,loglog
105,0.00012159018820046467,loglog
106,0.00011630365827870535,loglog
107,0.00010977323896359089,loglog
108,0.00010666351548020306,loglog
109,0.00011101712835694603,loglog
110,9.982212381674982e-05,loglog
111,0.0001001330961650886,loglog
112,9.266975980495779e-05,loglog
113,9.951115146841103e-05,loglog
114,0.00010821837722189697,loglog
115,9.391364919831293e-05,loglog
116,8.334058935479428e-05,loglog
117,8.48954510964882e-05,loglog
118,9.422462154665171e-05,loglog
119,0.00010355379199681522,loglog
120,9.142587041160266e-05,loglog
121,8.800517457987604e-05,loglog
122,8.956003632156995e-05,loglog
123,7.898697647805131e-05,loglog
124,7.960892117472888e-05,loglog
125,7.556628064632469e-05,loglog
126,7.027975072456537e-05,loglog
127,7.649919769134104e-05,loglog
128,7.027975072456537e-05,loglog
129,7.618822534300226e-05,loglog
130,7.307850185961442e-05,loglog
131,6.157252497107942e-05,loglog
132,6.654808254449996e-05,loglog
133,6.468224845446726e-05,loglog
134,5.877377383603037e-05,loglog
135,6.499322080280604e-05,loglog
136,6.685905489283875e-05,loglog
137,6.281641436443456e-05,loglog
138,6.40603037577897e-05,loglog
139,5.62859950493201e-05,loglog
140,5.846280148769159e-05,loglog
141,5.877377383603037e-05,loglog
142,5.504210565596497e-05,loglog
143,5.9084746184369155e-05,loglog
144,5.286529921759348e-05,loglog
145,5.379821626260983e-05,loglog
146,6.0017663229385506e-05,loglog
147,5.162140982423835e-05,loglog
148,6.281641436443456e-05,loglog
149,4.509099050912389e-05,loglog
150,4.9755575734205645e-05,loglog
151,5.286529921759348e-05,loglog
152,4.540196285746267e-05,loglog
153,4.415807346410754e-05,loglog
154,4.260321172241362e-05,loglog
155,5.5664050352642534e-05,loglog
156,4.0426405284042135e-05,loglog
157,4.0426405284042135e-05,loglog
158,4.788974164417294e-05,loglog
159,4.4780018160785106e-05,loglog
160,3.9182515890687e-05,loglog
161,3.824959884567065e-05,loglog
162,4.602390755414024e-05,loglog
163,4.229223937407484e-05,loglog
164,3.9493488239025784e-05,loglog
165,4.322515641909119e-05,loglog
166,5.162140982423835e-05,loglog
167,3.7005709452315514e-05,loglog
168,4.073737763238092e-05,loglog
169,4.198126702573605e-05,loglog
170,3.5450847710621596e-05,loglog
171,3.171917953055619e-05,loglog
172,3.3585013620588894e-05,loglog
173,3.980446058736457e-05,loglog
174,3.140820718221741e-05,loglog
175,3.576182005896038e-05,loglog
176,2.985334544052348e-05,loglog
177,3.9493488239025784e-05,loglog
178,3.980446058736457e-05,loglog
179,3.9182515890687e-05,loglog
180,3.327404127225011e-05,loglog
181,3.576182005896038e-05,loglog
182,3.234112422723376e-05,loglog
183,3.265209657557254e-05,loglog
184,3.171917953055619e-05,loglog
185,2.892042839550712e-05,loglog
186,2.9231400743845906e-05,loglog
187,3.234112422723376e-05,loglog
188,3.265209657557254e-05,loglog
189,2.892042839550712e-05,loglog
190,3.482890301394403e-05,loglog
191,3.2963068923911327e-05,loglog
192,3.762765414899308e-05,loglog
193,2.5810704912119248e-05,loglog
194,3.140820718221741e-05,loglog
195,2.549973256378046e-05,loglog
196,3.078626248553984e-05,loglog
197,2.5188760215441674e-05,loglog
198,3.1097234833878625e-05,loglog
199,2.145709203537623e-05,loglog
200,3.171917953055619e-05,loglog
201,2.5810704912119248e-05,loglog
202,2.4877787867102887e-05,loglog
203,2.892042839550712e-05,loglog
204,2.45668155187641e-05,loglog
205,2.6432649608796822e-05,loglog
206,2.549973256378046e-05,loglog
207,2.860945604716833e-05,loglog
208,2.5810704912119248e-05,loglog
209,2.5810704912119248e-05,loglog
210,2.239000908039259e-05,loglog
211,2.892042839550712e-05,loglog
212,2.4877787867102887e-05,loglog
213,2.239000908039259e-05,loglog
214,2.549973256378046e-05,loglog
215,2.767653900215197e-05,loglog
216,2.145709203537623e-05,loglog
217,2.8298483698829544e-05,loglog
218,2.2079036732053803e-05,loglog
219,2.363389847374774e-05,loglog
220,2.363389847374774e-05,loglog
221,2.3011953777070164e-05,loglog
222,2.549973256378046e-05,loglog
223,2.45668155187641e-05,loglog
224,2.1768064383715016e-05,loglog
225,1.5237645068600488e-05,loglog
226,1.7414451506971997e-05,loglog
227,1.834736855198836e-05,loglog
228,2.4255843170425313e-05,loglog
229,2.2079036732053803e-05,loglog
230,2.239000908039259e-05,loglog
231,2.0835147338698655e-05,loglog
232,2.145709203537623e-05,loglog
233,1.7725423855310784e-05,loglog
234,1.928028559700472e-05,loglog
235,1.6481534461955636e-05,loglog
236,2.1146119687037442e-05,loglog
237,1.3993755675245346e-05,loglog
238,1.4926672720261703e-05,loglog
239,1.8969313248665933e-05,loglog
240,1.4615700371922917e-05,loglog
241,1.5237645068600488e-05,loglog
242,1.4304728023584132e-05,loglog
243,1.5548617416939275e-05,loglog
244,1.617056211361685e-05,loglog
245,1.928028559700472e-05,loglog
246,1.8969313248665933e-05,loglog
247,2.2079036732053803e-05,loglog
248,2.0835147338698655e-05,loglog
249,1.4926672720261703e-05,loglog
250,1.6481534461955636e-05,loglog
251,1.9591257945343507e-05,loglog
252,1.9591257945343507e-05,loglog
253,1.5859589765278062e-05,loglog
254,1.3682783326906561e-05,loglog
255,1.8658340900327146e-05,loglog
256,1.3993755675245346e-05,loglog
257,1.3993755675245346e-05,loglog
258,1.803639620364957e-05,loglog
259,1.7725423855310784e-05,loglog
260,1.4926672720261703e-05,loglog
261,1.5548617416939275e-05,loglog
262,1.2127921585212634e-05,loglog
263,1.617056211361685e-05,loglog
264,1.5548617416939275e-05,loglog
265,1.4304728023584132e-05,loglog
266,1.7725423855310784e-05,loglog
267,1.5237645068600488e-05,loglog
268,1.3682783326906561e-05,loglog
269,1.2127921585212634e-05,loglog
270,1.617056211361685e-05,loglog
271,1.3682783326906561e-05,loglog
272,9.329170450163566e-06,loglog
273,1.7414451506971997e-05,loglog
274,1.7725423855310784e-05,loglog
275,1.3682783326906561e-05,loglog
276,1.5237645068600488e-05,loglog
277,1.2127921585212634e-05,loglog
278,1.1816949236873849e-05,loglog
279,1.306083863022899e-05,loglog
280,1.617056211361685e-05,loglog
281,1.6481534461955636e-05,loglog
282,1.1195004540196278e-05,loglog
283,1.5237645068600488e-05,loglog
284,1.3371810978567776e-05,loglog
285,1.710347915863321e-05,loglog
286,1.2749866281890205e-05,loglog
287,1.5859589765278062e-05,loglog
288,9.01819810182478e-06,loglog
289,1.3371810978567776e-05,loglog
290,1.306083863022899e-05,loglog
291,9.01819810182478e-06,loglog
292,9.329170450163566e-06,loglog
293,1.2127921585212634e-05,loglog
294,9.329170450163566e-06,loglog
295,9.329170450163566e-06,loglog
296,1.0262087495179922e-05,loglog
297,1.306083863022899e-05,loglog
298,1.0262087495179922e-05,loglog
299,1.243889393355142e-05,loglog
300,6.530419315114498e-06,loglog
301,8.707225753485995e-06,loglog
302,9.951115146841137e-06,loglog
303,1.4615700371922917e-05,loglog
304,1.1195004540196278e-05,loglog
305,8.707225753485995e-06,loglog
306,9.951115146841137e-06,loglog
307,7.463336360130854e-06,loglog
308,9.01819810182478e-06,loglog
309,1.1195004540196278e-05,loglog
310,1.0573059843518707e-05,loglog
311,1.0884032191857493e-05,loglog
312,1.3993755675245346e-05,loglog
313,9.951115146841137e-06,loglog
314,1.3371810978567776e-05,loglog
315,8.707225753485995e-06,loglog
316,9.329170450163566e-06,loglog
317,1.0573059843518707e-05,loglog
318,9.329170450163566e-06,loglog
319,1.1505976888535064e-05,loglog
320,1.3371810978567776e-05,loglog
321,1.1505976888535064e-05,loglog
322,1.306083863022899e-05,loglog
323,1.1505976888535064e-05,loglog
324,1.0262087495179922e-05,loglog
325,8.085281056808425e-06,loglog
326,7.463336360130854e-06,loglog
327,9.329170450163566e-06,loglog
328,1.1816949236873849e-05,loglog
329,1.4926672720261703e-05,loglog
330,9.329170450163566e-06,loglog
331,1.3682783326906561e-05,loglog
332,8.39625340514721e-06,loglog
333,7.77430870846964e-06,loglog
334,8.39625340514721e-06,loglog
335,1.1505976888535064e-05,loglog
336,1.3993755675245346e-05,loglog
337,8.707225753485995e-06,loglog
338,9.01819810182478e-06,loglog
339,1.0573059843518707e-05,loglog
340,9.329170450163566e-06,loglog
341,1.1816949236873849e-05,loglog
342,9.640142798502351e-06,loglog
343,1.1505976888535064e-05,loglog
344,9.640142798502351e-06,loglog
345,8.39625340514721e-06,loglog
346,7.77430870846964e-06,loglog
347,6.530419315114498e-06,loglog
348,7.77430870846964e-06,loglog
349,7.463336360130854e-06,loglog
350,9.01819810182478e-06,loglog
351,7.463336360130854e-06,loglog
352,4.975557573420571e-06,loglog
353,9.329170450163566e-06,loglog
354,6.219446966775712e-06,loglog
355,6.530419315114498e-06,loglog
356,7.77430870846964e-06,loglog
357,8.39625340514721e-06,loglog
358,9.01819810182478e-06,loglog
359,8.39625340514721e-06,loglog
360,7.1523640117920685e-06,loglog
361,1.0262087495179922e-05,loglog
362,8.707225753485995e-06,loglog
363,8.085281056808425e-06,loglog
364,6.841391663453283e-06,loglog
365,9.329170450163566e-06,loglog
366,9.01819810182478e-06,loglog
367,7.463336360130854e-06,loglog
368,6.530419315114498e-06,loglog
369,9.640142798502351e-06,loglog
370,6.530419315114498e-06,loglog
371,6.530419315114498e-06,loglog
372,7.1523640117920685e-06,loglog
373,6.219446966775712e-06,loglog
374,4.975557573420571e-06,loglog
375,7.463336360130854e-06,loglog
376,5.597502270098142e-06,loglog
377,7.1523640117920685e-06,loglog
378,7.77430870846964e-06,loglog
379,4.975557573420571e-06,loglog
380,8.39625340514721e-06,loglog
381,8.39625340514721e-06,loglog
382,6.841391663453283e-06,loglog
383,6.530419315114498e-06,loglog
384,1.0573059843518707e-05,loglog
385,8.707225753485995e-06,loglog
386,6.841391663453283e-06,loglog
387,8.39625340514721e-06,loglog
388,6.530419315114498e-06,loglog
389,9.329170450163566e-06,loglog
390,7.77430870846964e-06,loglog
391,6.530419315114498e-06,loglog
392,7.77430870846964e-06,loglog
393,8.085281056808425e-06,loglog
394,8.085281056808425e-06,loglog
395,6.219446966775712e-06,loglog
396,7.463336360130854e-06,loglog
397,9.640142798502351e-06,loglog
398,4.975557573420571e-06,loglog
399,5.908474618436927e-06,loglog
400,5.908474618436927e-06,loglog
401,8.39625340514721e-06,loglog
402,7.77430870846964e-06,loglog
403,8.085281056808425e-06,loglog
404,6.219446966775712e-06,loglog
405,1.1195004540196278e-05,loglog
406,6.841391663453283e-06,loglog
407,8.39625340514721e-06,loglog
408,9.951115146841137e-06,loglog
409,3.731668180065429e-06,loglog
410,4.6645852250817855e-06,loglog
411,5.597502270098142e-06,loglog
412,5.908474618436927e-06,loglog
413,5.286529921759356e-06,loglog
414,4.042640528404215e-06,loglog
415,5.908474618436927e-06,loglog
416,6.530419315114498e-06,loglog
417,7.77430870846964e-06,loglog
418,7.1523640117920685e-06,loglog
419,4.6645852250817855e-06,loglog
420,6.219446966775712e-06,loglog
421,6.841391663453283e-06,loglog
422,7.77430870846964e-06,loglog
423,6.530419315114498e-06,loglog
424,6.219446966775712e-06,loglog
425,5.908474618436927e-06,loglog
426,4.975557573420571e-06,loglog
427,8.085281056808425e-06,loglog
428,5.908474618436927e-06,loglog
429,5.597502270098142e-06,loglog
430,7.463336360130854e-06,loglog
431,4.353612876743e-06,loglog
432,5.908474618436927e-06,loglog
433,6.530419315114498e-06,loglog
434,6.530419315114498e-06,loglog
435,5.286529921759356e-06,loglog
436,3.731668180065429e-06,loglog
437,5.597502270098142e-06,loglog
438,7.77430870846964e-06,loglog
439,5.908474618436927e-06,loglog
440,6.530419315114498e-06,loglog
441,5.597502270098142e-06,loglog
442,4.042640528404215e-06,loglog
443,8.085281056808425e-06,loglog
444,4.975557573420571e-06,loglog
445,5.597502270098142e-06,loglog
446,5.597502270098142e-06,loglog
447,4.353612876743e-06,loglog
448,4.042640528404215e-06,loglog
449,4.975557573420571e-06,loglog
450,4.975557573420571e-06,loglog
451,4.042640528404215e-06,loglog
452,7.463336360130854e-06,loglog
453,4.353612876743e-06,loglog
454,5.597502270098142e-06,loglog
455,2.487778786710286e-06,loglog
456,3.731668180065429e-06,loglog
457,4.042640528404215e-06,loglog
458,4.042640528404215e-06,loglog
459,3.1097234833878575e-06,loglog
460,7.1523640117920685e-06,loglog
461,5.286529921759356e-06,loglog
462,7.1523640117920685e-06,loglog
463,4.353612876743e-06,loglog
464,3.4206958317266432e-06,loglog
465,4.042640528404215e-06,loglog
466,5.908474618436927e-06,loglog
467,5.286529921759356e-06,loglog
468,6.841391663453283e-06,loglog
469,6.841391663453283e-06,loglog
470,4.6645852250817855e-06,loglog
471,4.353612876743e-06,loglog
472,3.1097234833878575e-06,loglog
473,5.908474618436927e-06,loglog
474,5.286529921759356e-06,loglog
475,4.353612876743e-06,loglog
476,4.975557573420571e-06,loglog
477,4.042640528404215e-06,loglog
478,4.042640528404215e-06,loglog
479,4.6645852250817855e-06,loglog
480,6.219446966775712e-06,loglog
481,3.731668180065429e-06,loglog
482,4.353612876743e-06,loglog
483,3.731668180065429e-06,loglog
484,3.731668180065429e-06,loglog
485,4.353612876743e-06,loglog
486,4.6645852250817855e-06,loglog
487,3.4206958317266432e-06,loglog
488,4.6645852250817855e-06,loglog
489,4.975557573420571e-06,loglog
490,4.353612876743e-06,loglog
491,2.7987511350490717e-06,loglog
492,2.487778786710286e-06,loglog
493,4.353612876743e-06,loglog
494,4.975557573420571e-06,loglog
495,2.7987511350490717e-06,loglog
496,3.1097234833878575e-06,loglog
497,4.6645852250817855e-06,loglog
498,3.4206958317266432e-06,loglog
499,4.353612876743e-06,loglog
500,2.7987511350490717e-06,loglog
501,6.841391663453283e-06,loglog
502,4.042640528404215e-06,loglog
503,3.1097234833878575e-06,loglog
504,1.5548617416939287e-06,loglog
505,4.353612876743e-06,loglog
506,5.597502270098142e-06,loglog
507,5.286529921759356e-06,loglog
508,2.487778786710286e-06,loglog
509,9.329170450163572e-07,loglog
510,2.7987511350490717e-06,loglog
511,4.975557573420571e-06,loglog
512,4.353612876743e-06,loglog
513,3.4206958317266432e-06,loglog
514,3.1097234833878575e-06,loglog
515,3.1097234833878575e-06,loglog
516,1.8658340900327145e-06,loglog
517,4.353612876743e-06,loglog
518,1.8658340900327145e-06,loglog
519,2.1768064383715e-06,loglog
520,3.1097234833878575e-06,loglog
521,3.4206958317266432e-06,loglog
522,2.487778786710286e-06,loglog
523,5.286529921759356e-06,loglog
524,3.731668180065429e-06,loglog
525,2.1768064383715e-06,loglog
526,5.597502270098142e-06,loglog
527,3.1097234833878575e-06,loglog
528,4.6645852250817855e-06,loglog
529,3.731668180065429e-06,loglog
530,4.975557573420571e-06,loglog
531,4.353612876743e-06,loglog
532,2.487778786710286e-06,loglog
533,2.7987511350490717e-06,loglog
534,2.487778786710286e-06,loglog
535,3.4206958317266432e-06,loglog
536,2.1768064383715e-06,loglog
537,2.7987511350490717e-06,loglog
538,3.4206958317266432e-06,loglog
539,3.4206958317266432e-06,loglog
540,1.8658340900327145e-06,loglog
541,4.042640528404215e-06,loglog
542,3.4206958317266432e-06,loglog
543,4.6645852250817855e-06,loglog
544,3.731668180065429e-06,loglog
545,3.1097234833878575e-06,loglog
546,3.4206958317266432e-06,loglog
547,3.4206958317266432e-06,loglog
548,9.329170450163572e-07,loglog
549,2.487778786710286e-06,loglog
550,2.1768064383715e-06,loglog
551,1.243889393355143e-06,loglog
552,1.5548617416939287e-06,loglog
553,4.042640528404215e-06,loglog
554,2.1768064383715e-06,loglog
555,3.1097234833878575e-06,loglog
556,1.243889393355143e-06,loglog
557,2.7987511350490717e-06,loglog
558,2.7987511350490717e-06,loglog
559,2.1768064383715e-06,loglog
560,4.042640528404215e-06,loglog
561,3.4206958317266432e-06,loglog
562,2.1768064383715e-06,loglog
563,4.975557573420571e-06,loglog
564,3.4206958317266432e-06,loglog
565,3.4206958317266432e-06,loglog
566,1.243889393355143e-06,loglog
567,1.5548617416939287e-06,loglog
568,1.8658340900327145e-06,loglog
569,2.7987511350490717e-06,loglog
570,2.487778786710286e-06,loglog
571,2.7987511350490717e-06,loglog
572,1.8658340900327145e-06,loglog
573,1.5548617416939287e-06,loglog
574,3.4206958317266432e-06,loglog
575,3.1097234833878575e-06,loglog
576,3.4206958317266432e-06,loglog
577,3.731668180065429e-06,loglog
578,1.5548617416939287e-06,loglog
579,2.1768064383715e-06,loglog
580,3.4206958317266432e-06,loglog
581,2.1768064383715e-06,loglog
582,3.4206958317266432e-06,loglog
583,3.4206958317266432e-06,loglog
584,1.5548617416939287e-06,loglog
585,1.8658340900327145e-06,loglog
586,2.1768064383715e-06,loglog
587,1.5548617416939287e-06,loglog
588,1.243889393355143e-06,loglog
589,2.1768064383715e-06,loglog
590,2.487778786710286e-06,loglog
591,1.8658340900327145e-06,loglog
592,2.1768064383715e-06,loglog
593,2.7987511350490717e-06,loglog
594,2.487778786710286e-06,loglog
595,1.5548617416939287e-06,loglog
596,3.1097234833878575e-06,loglog
597,1.5548617416939287e-06,loglog
598,3.1097234833878575e-06,loglog
599,1.5548617416939287e-06,loglog
600,2.487778786710286e-06,loglog
601,1.243889393355143e-06,loglog
602,1.8658340900327145e-06,loglog
603,3.4206958317266432e-06,loglog
604,3.1097234833878574e-07,loglog
605,4.042640528404215e-06,loglog
606,1.243889393355143e-06,loglog
607,2.1768064383715e-06,loglog
608,3.4206958317266432e-06,loglog
609,1.5548617416939287e-06,loglog
610,2.487778786710286e-06,loglog
611,1.5548617416939287e-06,loglog
612,2.487778786710286e-06,loglog
613,2.487778786710286e-06,loglog
614,4.042640528404215e-06,loglog
615,1.243889393355143e-06,loglog
616,2.1768064383715e-06,loglog
617,1.8658340900327145e-06,loglog
618,1.8658340900327145e-06,loglog
619,1.8658340900327145e-06,loglog
620,1.8658340900327145e-06,loglog
621,1.8658340900327145e-06,loglog
622,2.7987511350490717e-06,loglog
623,2.487778786710286e-06,loglog
624,2.1768064383715e-06,loglog
625,9.329170450163572e-07,loglog
626,2.1768064383715e-06,loglog
627,9.329170450163572e-07,loglog
628,3.1097234833878575e-06,loglog
629,1.5548617416939287e-06,loglog
630,1.8658340900327145e-06,loglog
631,1.8658340900327145e-06,loglog
632,2.487778786710286e-06,loglog
633,1.8658340900327145e-06,loglog
634,2.7987511350490717e-06,loglog
635,2.1768064383715e-06,loglog
636,1.5548617416939287e-06,loglog
637,2.1768064383715e-06,loglog
638,2.487778786710286e-06,loglog
639,1.243889393355143e-06,loglog
640,2.1768064383715e-06,loglog
641,1.243889393355143e-06,loglog
642,2.487778786710286e-06,loglog
643,2.487778786710286e-06,loglog
644,2.7987511350490717e-06,loglog
645,1.243889393355143e-06,loglog
646,2.1768064383715e-06,loglog
647,2.1768064383715e-06,loglog
648,3.1097234833878575e-06,loglog
649,1.5548617416939287e-06,loglog
650,2.487778786710286e-06,loglog
651,2.7987511350490717e-06,loglog
652,1.5548617416939287e-06,loglog
653,1.5548617416939287e-06,loglog
654,1.5548617416939287e-06,loglog
655,1.243889393355143e-06,loglog
656,1.8658340900327145e-06,loglog
657,1.243889393355143e-06,loglog
658,9.329170450163572e-07,loglog
659,2.487778786710286e-06,loglog
660,6.219446966775715e-07,loglog
661,1.8658340900327145e-06,loglog
662,2.1768064383715e-06,loglog
663,2.487778786710286e-06,loglog
664,9.329170450163572e-07,loglog
665,2.1768064383715e-06,loglog
666,1.5548617416939287e-06,loglog
667,1.5548617416939287e-06,loglog
668,2.487778786710286e-06,loglog
669,2.487778786710286e-06,loglog
670,9.329170450163572e-07,loglog
671,2.487778786710286e-06,loglog
672,1.8658340900327145e-06,loglog
673,3.1097234833878575e-06,loglog
674,2.1768064383715e-06,loglog
675,1.243889393355143e-06,loglog
676,1.243889393355143e-06,loglog
677,1.5548617416939287e-06,loglog
678,2.1768064383715e-06,loglog
679,2.7987511350490717e-06,loglog
680,9.329170450163572e-07,loglog
681,1.5548617416939287e-06,loglog
682,2.487778786710286e-06,loglog
683,2.487778786710286e-06,loglog
684,1.8658340900327145e-06,loglog
685,2.7987511350490717e-06,loglog
686,1.5548617416939287e-06,loglog
687,1.5548617416939287e-06,loglog
688,1.243889393355143e-06,loglog
689,1.5548617416939287e-06,loglog
690,3.1097234833878575e-06,loglog
691,1.5548617416939287e-06,loglog
692,1.243889393355143e-06,loglog
693,2.487778786710286e-06,loglog
694,2.1768064383715e-06,loglog
695,1.243889393355143e-06,loglog
696,4.042640528404215e-06,loglog
697,1.8658340900327145e-06,loglog
698,9.329170450163572e-07,loglog
699,1.243889393355143e-06,loglog
700,1.243889393355143e-06,loglog
701,2.1768064383715e-06,loglog
702,2.7987511350490717e-06,loglog
703,1.8658340900327145e-06,loglog
704,1.8658340900327145e-06,loglog
705,3.1097234833878574e-07,loglog
706,1.8658340900327145e-06,loglog
707,1.243889393355143e-06,loglog
708,1.243889393355143e-06,loglog
709,2.7987511350490717e-06,loglog
710,2.1768064383715e-06,loglog
711,1.243889393355143e-06,loglog
712,1.243889393355143e-06,loglog
713,2.1768064383715e-06,loglog
714,1.243889393355143e-06,loglog
715,1.243889393355143e-06,loglog
716,1.243889393355143e-06,loglog
717,1.8658340900327145e-06,loglog
718,1.5548617416939287e-06,loglog
719,1.5548617416939287e-06,loglog
720,1.5548617416939287e-06,loglog
721,1.243889393355143e-06,loglog
722,6.219446966775715e-07,loglog
723,9.329170450163572e-07,loglog
724,6.219446966775715e-07,loglog
725,9.329170450163572e-07,loglog
726,2.487778786710286e-06,loglog
727,1.243889393355143e-06,loglog
728,3.4206958317266432e-06,loglog
729,9.329170450163572e-07,loglog
730,1.243889393355143e-06,loglog
731,2.487778786710286e-06,loglog
732,1.5548617416939287e-06,loglog
733,1.8658340900327145e-06,loglog
734,1.5548617416939287e-06,loglog
735,2.1768064383715e-06,loglog
736,9.329170450163572e-07,loglog
737,2.1768064383715e-06,loglog
738,9.329170450163572e-07,loglog
739,3.1097234833878575e-06,loglog
740,1.8658340900327145e-06,loglog
741,3.1097234833878574e-07,loglog
742,1.243889393355143e-06,loglog
743,1.5548617416939287e-06,loglog
744,3.1097234833878575e-06,loglog
745,2.487778786710286e-06,loglog
746,1.243889393355143e-06,loglog
747,1.243889393355143e-06,loglog
748,1.243889393355143e-06,loglog
749,2.1768064383715e-06,loglog
750,3.4206958317266432e-06,loglog
751,6.219446966775715e-07,loglog
752,1.5548617416939287e-06,loglog
753,1.8658340900327145e-06,loglog
754,1.243889393355143e-06,loglog
755,1.8658340900327145e-06,loglog
756,1.8658340900327145e-06,loglog
757,9.329170450163572e-07,loglog
758,1.5548617416939287e-06,loglog
759,1.8658340900327145e-06,loglog
760,3.1097234833878575e-06,loglog
761,2.487778786710286e-06,loglog
762,3.4206958317266432e-06,loglog
763,1.5548617416939287e-06,loglog
764,3.4206958317266432e-06,loglog
765,1.5548617416939287e-06,loglog
766,1.8658340900327145e-06,loglog
767,1.5548617416939287e-06,loglog
768,1.8658340900327145e-06,loglog
769,9.329170450163572e-07,loglog
770,1.5548617416939287e-06,loglog
771,6.219446966775715e-07,loglog
772,1.8658340900327145e-06,loglog
773,1.5548617416939287e-06,loglog
774,1.5548617416939287e-06,loglog
775,1.5548617416939287e-06,loglog
776,1.243889393355143e-06,loglog
777,2.1768064383715e-06,loglog
778,9.329170450163572e-07,loglog
779,1.5548617416939287e-06,loglog
780,6.219446966775715e-07,loglog
781,2.7987511350490717e-06,loglog
782,1.5548617416939287e-06,loglog
783,2.487778786710286e-06,loglog
784,1.243889393355143e-06,loglog
785,1.243889393355143e-06,loglog
786,3.1097234833878574e-07,loglog
787,1.243889393355143e-06,loglog
788,1.8658340900327145e-06,loglog
789,2.1768064383715e-06,loglog
790,1.5548617416939287e-06,loglog
791,2.1768064383715e-06,loglog
792,3.1097234833878574e-07,loglog
793,1.243889393355143e-06,loglog
794,9.329170450163572e-07,loglog
795,1.8658340900327145e-06,loglog
796,6.219446966775715e-07,loglog
797,1.243889393355143e-06,loglog
798,1.5548617416939287e-06,loglog
799,1.8658340900327145e-06,loglog
800,9.329170450163572e-07,loglog
801,9.329170450163572e-07,loglog
802,9.329170450163572e-07,loglog
803,6.219446966775715e-07,loglog
804,1.243889393355143e-06,loglog
805,2.487778786710286e-06,loglog
806,1.5548617416939287e-06,loglog
807,1.243889393355143e-06,loglog
808,1.243889393355143e-06,loglog
809,3.1097234833878574e-07,loglog
810,1.5548617416939287e-06,loglog
811,9.329170450163572e-07,loglog
812,1.8658340900327145e-06,loglog
813,6.219446966775715e-07,loglog
814,9.329170450163572e-07,loglog
815,2.1768064383715e-06,loglog
